sentence	entity_0	entity_1	label
천차오민 대만 국방 장은 2004 년, 천수이볜 전 대통령의 총격 사건에 대해 사과했다.	국	장관	0
SBS러브F은 대한민국 수도권의 민영 방송사인 SBS의 종합 라디오 방송 채널이다.	SBS	SBS 러브FM	17
오크스에임스의 명단에 하원들 제임스 A. 가필드와 제임스 G. 블레인 같은 다른 워싱턴 유명인들과 더불어 콜팩스 윌슨의 이름들이 있었다.	오크스 에임스	콜팩스	10
민주평화당 정동영(전북 전주) 대표가 31일 오전 6시 지역구 활동을 마치고 상경하기 위해 전주역에 들어서던 중 한 택시기사로부터 행운의 상징인 '네잎 크로버'를 선물받고 기뻐하고 있다.	정동영	전주병	0
한진칼은 조양호 한진그 회장 일가가 지분 25%를 보유한 한진그룹 지주회사이며, 대한항공은 매년 매출액의 0.25%(2017년 기준 300억원)를 한진칼에 '대한항공 상표권' 사용료로 납부한다.	대한항공	한진그룹	0
"덕자 어머는 ""맞다. 어떻게 계약서를 안 본 상태에서 사인만 받아 갈 수 있는지 물었는데, 당시 소속사 실장님이 '계약서는 종이 쪼가리일 뿐'이라는 말을 분명했었다""고 답했다."	덕자	어머니	8
현아 남자친구인 가 이던(김효종)이 활동명을 '던 (DAWN)'으로 바꿨다.	김효종	가수	2
방탄소년단 소속사 빅히트엔터테인먼는 10일 공식 SNS 채널을 통해 포스터를 공개하고, 오는 18일부터 내년 1월5일까지 서울 강남구에 방탄소년단 팝업스토어 'HOUSE OF BTS'를 운영한다고 밝혔다.	방탄소년단	빅히트 엔터테인먼트	4
그러나 윌리엄4세가 죽고 빅토리아여왕이 영국의 왕이 되자, 하노버와 영국의 동군연합은 깨지게 된다.	윌리엄 4세	빅토리아	11
조석준(趙錫俊, 1954년 12월 18일 ~)은 대한민국의 기업가 겸 관료이자 예비역 대한민국공 대위이고 前 기자이며 前 기상행정공직자다.	조석준	대한민국 공군	0
알렉산드로스 얀나이오스와 살로메 알렉산드의 아들로 요한 히르카노스 2세의 동생이다.	알렉산드로스	알렉산드라	1
초기 제2차포에니전 당시에 이 지역 일때는 한니발에 의해 심각한 피해를 입었지만 이 재앙속에도 불구하고, 기원전 209년에 로마에게 인력과 재화를 제공한 충성스러운 18개의 라틴 식민지 중 하나였다.	한니발	제2차 포에니 전쟁	0
박삼 국가보훈처장은 부산상고와 육군사관학교를 졸업한 뒤 한남대에서 국제정치학 석사학위를 취득했다.	육군사관학교	박삼득	0
더불어민주당전남도당은 3일 영암군의회 유나종 부의장(민주평화당·영암가선거구)과 강찬원 의원무소속·영암나선거구)이 복당서류를 제출했다고 밝혔다.	더불어민주당 전남도당	의원	0
"‘자우자’의 어근 (')는 ‘가운데’를 뜻하기 때문에 ‘알-자우자’는 대충 ‘가운데 것’을 의미한다. 이후 ‘알 자우자’는 오리온자와 쌍둥이자리를 일컫는 아랍어 단어로 굳어졌다. 현재 아랍어로 오리온을 일컫는 표기는 ‘알 자바’이며, 베텔게우스의 이름에 포함된 ‘알 자우자’도 사용하고 있다. 17세기 영국 번역가 에드문드 칠미드는 크리스트마누스의 표기를 가져와 ‘예드 알게우제’(""Ied Algeuze"")라고 이름붙였다. 기록된 다른 아랍어 이름으로는 ‘알 야드 알 얌나’('), ‘알 디라’('), ‘알 만키브’(')가 있는데, 이들에 ‘거인의’라는 의미인 ‘알 자우자’를 붙인다."	베텔게우스	오리온자리	0
특히 25일에는 세계적인 지휘자 정명훈이 지휘하는 원코리아 오케스트라(협연: 피아 임동혁) 공연이, 26일에는 프라임필하모닉오케스트라'(지휘: 장윤성, 협연: 바이올린 이경선, 소프라노 한경미, 바리톤 고성현) 공연이 진행되는 등 화려한 클래식 축제가 진행된다.	임동혁	피아노	2
박 아나운가 이처럼 발언한 사실이 전해지자 그가 청와대로 향할 것이라는 말이 급속하게 돌고 있다.	박	아나운서	2
국공 내전 때 난징에 있던 중화민국 정부를 타이완 섬으로 옮긴 후에는, 타이베 시가 1967년 원할시로, 가오슝 시는 1979년 원할시로 지정되었다.	중화민국	타이베이	0
그는 이마드앗딘장의 4남이며, 맏형 사이프앗딘가지1세의 사후에 그의 영지를 계승했다.	사이프 앗딘 가지 1세	이마드 앗딘 장기	25
지난 12일 루디 고베어(유타재즈)가 현역 NBA선수로는 최초로 확진된 것을 시작으로 이후 도노반 미첼(유타), 크리스티안 우드(디트로이트 피스톤스)에 이어 케빈 듀란트 포함 브루클린 선수 4명이 확진 판정을 받았고 이번에 레이커스 선수 2명 등 추가 확진자가 속출했다.	유타 재즈	NBA	15
또한 웹브라우 파이어폭스, 구글 크롬도 오픈소스 기반으로 이용자들의 토론, 의견제시를 유도하고 있다.	구글	웹 브라우저	0
디에고로페스로드리게스(1981년 11월 3일, 갈리시아 지방 파라델라 ~)는 스페인의 프로 축구 선수로, 스페인의 에스파뇰에 활약하는 골키퍼이다.	디에고 로페스 로드리게스	에스파뇰	4
루이15세의 손자였던 루이 16세 미국 독립전쟁에서 신생 미국 정부를 열렬히 지원하였고, 영국에게서 독립하는 것을 크게 도왔다.	루이 15세	루이 16세	11
2009 유럽 의회 선거에서 버르호프스타트는 2009년부터 2014년까지의 기간을 위한 유럽 의회의 의원으로 선출되었다.	버르호프스타트	2009년	0
홈페이지에서 가입할 수 있는 BIG회원은 24시 빠른 22일부터 구매 가능하다.	BIG	24시간	0
정용 신세계 부회장이 백종원 더본코리아대표 부탁을 받아 이마트에서 판매한 '못난이 감자'가 완판되며 주목받았다.	신세계	정용진	10
포르쉐 박물관에서는 포르쉐의 독자적인 자동차뿐 아니라 아우디(Audi)와 합작으로 만들었던 경주용 자동차를 비롯해서 세계 최고 스포츠의 진면목을 느낄 수 있는 많은 자동차들로 가득차 있다.	포르쉐	스포츠카	17
홍남기 부총리 겸 기획재정부 장관이 26일 서 광화문 정부서울청사에서 열린 ‘제4차 부동산시장 점검 관계장관회의’를 주재, 모두발언을 하고 있다.	기획재정부	서울	20
따라서, 섭관가는 딸을 천의 후비로 입궁시켜 황자를 낳게 하는 것으로 성립되었는데, 섭관가의 피를 잇지 않은 고산조 천황(後三条天皇)이 즉위하자, 섭관가의 세력은 점차 쇠퇴하게 되었다.	고산조	천황	0
오바마 대통령의 요청으로 중국대사를 지낸 후 공화 대통령 예비후보 중의 한사람이었던 존헌츠먼도 역시 선교사 출신이다.	존 헌츠먼	공화당	4
헨와 이수현 씨가 '사랑 좀 하고 싶어'를 불렀다.	이수현	헨리	0
2017년 1월, TWRP 팀은 루트 접근 권한을 사용하여 리커버리를 플래시할 수 있게 하는 안드로이 애플리케이션을 출시하였으나, 리커버리와 달리 앱은 사유 소프트웨어이다.	TWRP	안드로이드	0
지난 13일 방영된 '이태원클라' 13회에서 이주영 씨는 4년 후 마현이 모습을 보여주기 위해 숏커트에서 중단발 헤어스타일로 변신했다.	이주영	이태원 클라쓰	0
1930년에 국제천문연맹(InternationalAstronomicalUnio:IAU)에 의해 재정의된 별자리의 경계로 인하여, 황도의 경로는 현재 공식적으로 열세 개의 별자리를 통해 지난다.	국제천문연맹	International Astronomical Union	6
신년인사회에는 김영록 도지사와 이용재 전라남도의회의장, 장석웅 전라남도교육감, 김남현 전라남도지방경찰청장, 김한 전라남도의회 부의장, 전경선 전라남도의회 보건복지환경위원장, 대한노인회 시군지회장, 노인회 관계자 등 160여 명이 참석했다.	전경선	김한종	5
남양유업(회장 홍원)이 아기 먹거리 전문 기업의 노하우를 바탕으로, 이유식 시장에 새로운 트렌드를 제시하는 영양 맞춤 이유식 ‘케어비(CareB)’를 오는 3월 런칭한다고 9일 밝혔다.	남양유업	홍원식	10
올 런던 주영한국문화원에서 열리는 ‘2019 문화도시광주전’ 는 유네스코 미디어아트 창의도시 '광주'를 적극 홍보하면서 광주의 작가를 국제무대에 소개하고 지속적인 문화예술교류를 위한 가교를 마련한다는 점에서 의미가 있다.	유네스코	올해	0
서울대학교 총장직선제는 제25대 총장까지 유지된 이후, 2014년 제26대 성낙 총장 임명때에는 총장추천위원회를 거쳐 이사회가 추천하고 대통령이 임명하는 간접선거 방식으로 변경되었다.	서울대학교	성낙인	10
그러나 봉선사 괘불에는 삼신불 외에도 보살과 제자, 청중 등이 더 묘사되었으며 흥천사와 백련사 괘불은 노사나불이 보살형이 아닌 불형(佛形)이며 아난과 가섭, 문수보과 보현보살 등이 첨가되었고, 청계사 괘불 역시 삼불형(三佛形)으로 표현되어 있다.	가섭	문수보살	0
1989년 노태 정부는 일본 도쿄에서 거행되는 히로히토 일왕 장례식에 공식적으로 강영훈 국무총리를 정부부문 사절로 파견했다.	강영훈	노태우	0
7월 22일에는 국회의 간접 선거에 의해 이승이 대한민국 초대 대통령, 이시영이 대한민국 초대 부통령으로 선출되었고, 8월 15일 대한민국 정부 수립이 선포되었다.	이시영	이승만	5
1967년에 리그가 시작된 뒤 1976년 NB와 합병(뉴욕 네츠, 인디애나 페이서스, 덴버너기츠, 샌안토니오 스퍼스가 NBA로 넘어갔다)되어 사라진 리그이다.	덴버 너기츠	NBA	15
'미래의 뮤지컬스타를 목표로(明日のミュージカルスターをめざして)'라는 제목의 이 다큐멘터리는 조승우가 《명성황》의 고종으로 캐스팅 된 후 무대에 처음 선 2001년 1월 초 까지의 과정을 담았고, 2001년 2월 일본 현지에서 방영 되었다.	조승우	명성황후	0
슬로건에 같이 하던 이들로는 신군부 인사들 (전두환을 비롯한 노태우, 권정달, 허화평, 이춘구 등등)이나 검찰출신들(이한동, 박희태)에 박정희 정권 때의 집권당이었던 민주공화-유신정우회 인사(김윤환, 박준규)였다.	박정희	민주공화당	4
최형식 담양군수는 “담양에서 자체 개발한 딸가 국내를 넘어 해외에서까지 그 우수성을 인정받고 있어 앞으로 담양딸기의 더 큰 도약을 기대할 수 있게 됐다”고 말했다.	최형식	딸기	0
일찍이 이(利川)의 율정(栗亭) 이관의(李寬義)의 문하에서 수학하였다.	이관의	이천	32
1435년 아라스 조약으로 선공 필리는 샤를7세의 프랑스 통치를 인정하였고 결국 프랑스 왕가에게서 부르고뉴 영토의 공식적인 독립에 도달하였다.	샤를 7세	필리프	0
프랑스군은 사령끼리의 엄청난 불화와 함께 겐트에서 철수하였다.	프랑스군	사령관	10
프랑스에서 루이14세가 1715년 사망하고, 그의 손자인 루이 15세 왕위를 계승했지만, 위트레흐트 조약에 따라 펠리페 5세는 프랑스 왕위를 계승받을 수 없었다.	루이 14세	루이 15세	11
그러나 최근까지도 A 씨가 백령에서 인천으로 나오는 배편을 이용한 승선 기록은 없는 것으로 전해졌다.	A	백령도	32
이후 정세균 의원은 제20대 국회의 전반기 국회의으로 선출되어 임기를 수행하였고 21대 총선 불출마를 밝혔다.	정세균	국회의장	2
매슈 샌즈와 그와 뜻을 함께 하는 리처드파인만은 학부생들의 기초물리학강좌에 반드시 현대물리학을 포함시켜야 한다고 강력하게 주장하였다.	리처드 파인만	물리학	0
1인 1계 갖기 운동 참여방법은 자동이체(농협 254-01-004015, 광주은행 625-107-309199, 신협 131-005-631005, 산림조합 612-11-0004950, 새마을금고 2823-09-008254-2, 우체국 500165-05-000764 강진군민장학재단)로 신청하면 된다.	광주은행	1계좌	0
진보신당은 촛불시를 지원하기 위해 '진보신당 칼라TV' 방송 이외에도 연행자 면회 및 경찰서 항의 방문, 연행 과정에서 벌어지는 행위들에 대한 법률적 자문, 중간에 참여하고자 하는 시민들을 위한 중앙당 상황실 개설 등의 활동을 했다.	진보신당	촛불시위	0
2017년 1월 16일 박영수 특검은 이재용 삼성전자부회에 대해 제 3 자 뇌물공여와 단순 뇌물공여 혐의를 적용하여 뇌물공여 및 특정경제가중처벌법의 횡령, 국회증언감정법의 위증 혐의로 영장을 구속 영장을 발부했다.	이재용	삼성전자 부회장	2
10대 청소년의 불안한 심리와 이를 억압하려는 기성세대의 권위의식을 그린 스프링 어웨이크닝을 대한민에서는 뮤지컬해븐과 CJ엔터테인먼트가 라이선스로 공동제작 하여 2009년 3월 23일 제작발표회 를 하고 2009년 6월 30일부터 2010년 1월 10일(250회 공연), 2011년 6월 3일부터 2011년 9월 4일 까지 두 차례에 걸쳐 서울특별시 두산아트센터 연강홀에서 공연하였다.	뮤지컬해븐	대한민국	9
2017년 3월에는 전희경 자유한국 국회의원의 이화여자대학교 석사 논문 표절 사실을 폭로했다.	전희경	자유한국당	4
회의에는 주민 대표, 사회단체, 전문가, 지역 도의원과 시의원, 전라남, 여수시, 영산강유역환경청 등 19명의 위원이 참석해 기관별 대책 및 추진 상황을 발표하고 거버넌스 의제에 대한 구체적인 시행 방안을 논의했다.	영산강	전라남도	16
갈문(葛文王)은 신라 때 왕실에서 왕위에 오르지 못하고 죽은 왕족 및 왕의 근친 귀족에게 추봉하던 왕명이다.	葛文王	갈문왕	24
양근석 전라남 해양수산국장은 “2019 소금박람회는 ‘먹는소금’의 가치를 넘어 ‘생활소금’으로서 건강한 삶을 위해 현대인들이 반드시 알아야 할 그 가치를 확인하는 자리로 마련했다”며 “소비자들이 우수한 천일염을 취사선택하는 방법을 알아가는 계기가 돼 천일염의 소비 촉진으로 이어지길 기대한다”고 말했다.	양근석	전라남도	4
광주시 광산구 수완동 장자울마을이 지난28 강원대학교에서 개최된 행정안전부 주관 ‘2019 공동체 우수사례 발표’ 대회에서 '세대간 마을돌봄 실현'으로 대상을 수상했다.	행정안전부	지난 28일	0
《파인만의 물리 강의》는 미국의 물리학자 리처드파인만이 1961년 9월부터 1963년 5월 사이의 2년간 캘리포니아 공과대학의 학부생을 대상으로 강의한 내용을 편집하여 책으로 엮은 것이다.	리처드 파인만	물리학	0
목릉은 선조와 정비 의인왕후 박씨, 계비 인목왕 김씨의 능이 있다.	의인왕후	인목왕후	0
스페인 2부의 SD 우에스카, 프리메라리의 레알 베티스 등이 유력하게 거론됐으나 현지 언론 등을 통해 마요르카가 영입전에서 앞서 있다는 보도가 나온 바 있다.	레알 베티스	프리메라리가	15
따라서 상기 기록들을 살펴볼 때 근녕의 어머니는 신빈 신씨가 아니라 태종의 궁인이었던 정빈고씨임을 알 수 있다.	정빈 고씨	근녕군	21
팬들은 설리의 죽음으로 인해 큰 충격을 받은 김의이 설리를 추모하는 심경을 표출한 것으로 보고 있다.	설리	김의성	0
국민일보 기자 조용도 1990년에 일본에서 발간된 쇼와 천황의 《히로히토 독백록》과 거기에 대한 히토쓰바시 대학 교수 요시다 유타카의 평가를 담은 《쇼와 천황의 종전사》(1992)를 예로 들면서 “연합군이 쇼와 천황을 이용하기 위해 쇼와 천황의 전쟁 책임을 묻지 않았고, 이후 이 ‘천황무오설’이 일본의 전쟁책임론 자체에 대한 부정으로 이어져 일본 내 전후 청산이 멈췄다”고 지적했다.	국민일보	조용래	10
애초 KBS 드라마 '동백꽃 필 무렵' 주인인 강하늘 씨와 공효진 씨가 'KBS 연기대상'에 함께 참석할 예정이라는 YTN 단독 보도가 29일 나왔다.	강하늘	주인공	2
코리과 코브라비디오는 각자 ‘공식’ 웹사이트를 만들어서 배우를 발굴하고 있다고 한다.	코브라 비디오	코리건	0
막부는 지묘인 황통이 홀대받는 것을 우려하여 타협안으로 고후카쿠사 천황의 아들을 고우다천의 태자로 삼았으니, 이가 후시미천황이다.	후시미 천황	고우다 천황	8
1980년에는 자신의 야인생에 있어 첫 3할타율(.300)을 기록하며, 5년동안의 뉴욕 양키스 선수생활동안 144개의 홈런을 쏘아 올렸다.	뉴욕 양키스	야구	0
임택 동구청장은 “오월정의 상징인 옛 전남도청뿐만 아니라 국립아시아문화전당도 영화 ‘상류사회’ 촬영지로 활용되는 등 훌륭한 영상미를 뽐낼 촬영지가 관내 곳곳에 있다”면서 “이번 협약을 계기로 동구가 가진 문화자산의 매력을 영상을 통해 널리 알릴 수 있도록 최선을 다 하겠다”고 말했다.	전남도청	오월정신	0
아베 총리는 이어 “이런 때일수록 의들간의 교류, 국민들간의 교류, 특히 젊은이들끼리의 교류, 지역간 교류가 중요하다”는 취지의 언급도 했다.	아베	의원	0
세계 축구 팬들의 축제인 UEFA(유럽축구연맹, 이하 UEFA)유로파리그 결선 토너먼트가 드디어 시작된다.	유럽 축구 연맹	UEFA	6
평화민주당(平和民主黨, 약칭 평민)은 대한민국의 정당이었다.	평화민주당	평민당	6
당시 라오스는 표면상 중립을 표방하고 있었지만 북베트의 호찌민 통로를 묵인하고 있었다.	라오스	북베트남	0
이 드라마는 카미오요코의 만화 《꽃보다남자를 원작으로 제작되어 대한민국-일본-중화민국 3개국에서 같은 원작으로 기획한 국내 제작 드라마로 방영하여, 지난 2004년 하반기에 방영한 월화미니시리즈 '미안하다, 사랑한다'에 이은 30% 내외의 압도적인 시청률을 기록한 역대 최대 기록이다.	카미오 요코	꽃보다 남자	22
1960년 4월 28일, 결국 경무대 별관에서 당시 육군 소위로 복무 중이던 아들 이강석이 권총을 이용해 이기과 박마리아, 동생인 이강욱을 차례로 쏘아 죽이고 자살했다.	박마리아	이기붕	1
4일 디스패치가 안재현 휴대전 디지털 포렌식 결과를 보도했다.	안재현	휴대전화	0
Mnet '프로듀스10' 시절부터 안정적인 보컬과 상큼한 매력으로 많은 팬들을 이끌었던 세정은 미니앨범으로 컴백하면서 한층 더 성숙된 미를 뽐냈다.	Mnet	프로듀스 101	17
제1 보병연대는 일오누아와 샹베리 요새를 공략 한 후 몬트리올 교외에 있던 다른 2개 사단과 합류했다.	보병 연대	제17	0
디비시옹엘리트는 1926년창설되어 FFBS가 주관하는 프랑스의 프로 야구 리그이다.	디비시옹 엘리트	1926년	33
광주시교육청이 광에서 코로나19 추가 확진환자가 잇따라 발생함에 따라 모든 유·초·중·고의 교육활동을 2월29일까지 전면 중단한다.	광주시교육청	광주	20
동신대에 따르면 2019년 1월부터 12월까지 한국전력공 3명, 한전KDN 7명, 한전KPS 2명, 한국인터넷진흥원 1명 등 동신대 출신 13명이 혁신도시 공기업에 정규직으로 취업했다.	한전KDN	한국전력공사	0
티렐은 장미 전쟁 기간 동안 요크 왕가 편에서 많은 전투를 치른 기사로 장미 전쟁이 결착을 볼 무렵인 1502년 헨리7에게 사로잡혀 반역죄로 처형되었는데 심문 과정에서 자신이 리처드3세의 명으로 두 왕자를 죽였다고 자백하였다.	리처드 3세	헨리 7세	0
망원경 관측을 기반으로 한 안드로메다 은하에 관한 첫 설명은 독일의 천문자 시몬마리우스가 1612년 12월 15일에 쓴 것이다.	시몬 마리우스	천문학	2
"나경원 자유한국 원내대표는 19일 정의용 청와대 안보실장이 어제 청와대 회동에서 했던 앞서 언급에 대해 ""이 정권은 외교적 해법이 아닌 단교(斷交·외교 관계를 끊는다는 뜻)적 해법을 찾는 것 같다""면서 ""당장 일본 보복 조치에 대응하기 위해 우리 안보마저 볼모로 삼겠다는 것""이라고 비판했다."	나경원	자유한국당	4
이후 MBC 드라마 '주', '압구정 백야', '아름다운 당신', SBS 드라마 '사랑은 방울방울' 등에 출연했다.	MBC	주몽	17
부산항만공사(BPA, 사장 남기찬)는 지난 14일에 이어 20일 바다가 보이는 부산항힐링야영을 무료 개방하여 지역아동센터 어린이를 대상으로 무료캠핑 및 바비큐 파티 행사를 가졌다고 밝혔다.	남기찬	부산항 힐링 야영장	0
윌리엄 1세의 지휘하에서, 에옹의 아들 중 3명 (알랑, 에티엔, 브리앙)이 리치먼 자작령, 서퍽의 영지, 리치먼드와 콘월의 백작령을 포함한 많은 영토를 부여받았다.	알랑	리치먼드	0
2010년에는 레논 탄생 70주년을 맞이하여 신시와 줄리언 레넌에 의해 리버풀 차바스 공원에 존 레논 평화비가 세워졌다.	레논	신시아	1
이 경기의 승리 팀인 레알 마드리드는 2016년 UEFA 슈퍼컵에서 2015-16년 UEF 유로파리그 우승 팀인 세비야와 경기를 펼치며 유럽축구연맹을 대표하여 2016년 FIFA 클럽 월드컵에 참가하게 된다.	유럽 축구 연맹	UEFA	0
하랄드누기섹스(1921년10월22일 2014년 1월 2일)는 에스토니아의 군인이다.	하랄드 누기섹스	1921년 10월 22일	27
"얼마 후 경덕왕의 부인 만월부인이 혜공을 낳았고, 이것을 기뻐한 경덕왕이 혜공왕에게 ""건운""이라는 이름을 지어주었다."	경덕왕	혜공왕	21
"아센왕의 칼로얀은 자신을 ""불가리아인과 왈라키아인의 황제""라 칭했고, 이반아센2세는 ""불가리아인과 그리스인의 황제""라는 칭호를 사용했다."	이반 아센 2세	아센 왕조	4
"송상근 교는 ""여러분들이 15분 설명을 들으니까 지루하고 딱딱할 수도 있을 것 같다""라며 ""파워포인트 슬라이드 올리면서 목소리 녹음하는 것도 많은 교수님이 떨린다고 하는데 저 역시 마찬가지""라고 말했다."	송상근	교수	2
블랙 위도우와 함께 '레드룸 프로젝트'를 막기 위해 합류하는 레드 가디언은 드라마 '기묘한 이야기' 경서장 짐 호퍼 역 데이비드 하버가 맡았다.	짐 호퍼	경찰	0
박남언 시 일자리경제실은 “이번 컨설팅을 통해 교육, 주거, 보육 등 공동복지프로그램을 내실 있게 지원하기 위한 세부 실행방안을 마련하겠다”며 “노사상생의 광주형일자리가 성공적으로 추진될 수 있도록 적극 지원하겠다”고 말했다.	박남언	일자리경제실장	2
LXD는 루분투, 크노픽스와 같은 배포판에서 기본 데스크톱 환경이다.	루분투	LXDE	0
또한 구수왕의 차남으로 지목되는 비류왕은 삼국사기에 의하면 그는 구수의 아들이자 사반왕의 동생이다.	비류왕	구수왕	8
1874년 빈 대학 교수 되었으나 1880년 결혼하여 사직했으며, 1895년까지 사강사(私講師) 생활을 하였고, 1896년 이후는 플로렌스·취리히에서 살았다.	빈 대학	교수	0
이번 행사에 대하여 김호성 호남정보보호지원센터장은 “컨퍼런스와 워크숍에 우리지역의 중소기업 보안담당자와 예비창업자, 학들의 많은 관심과 참여를 당부한다”고 말하며 “인공지능과 정보보호에 대한 관심을 환기하고 최신 정보의 교류를 통해 지역의 정보보호 역량이 한층 높아지는 계기가 되길 바란다”고 밝혔다.	김호성	학생	0
"6세기 스쿌둥 씨족의 할프단에 관한 사가들에서는 ""흘라데위야르""라는 곳을 다스리는 ""흘라드게르드""라는 여자가 등장한다."	할프단	왕	2
중공군에게 온전히 대항할 수 없을 정도로 약해진 국민당은 타이베로 수도를 옮기는 것을 결정해, 남아있는 중화민국군의 병력이나 국가, 개인의 재산등을 속속 타이완으로 옮기기 시작해, 12월에는 중앙 정부 기구도 모두 이전해 타이베이 시를 중화민국의 새로운 수도로 삼았다.	중화민국	타이베이	20
이날 포럼은 김일식 서울시 금천구 주민자치사업단장이 ‘서울 사례로 비춰보는 인천 중구의 주민자치’라는 제목으로 발제를 하였고, 이어 진행된 토론회에서는 ▴이왕 인천연구원 선임연구위원, ▴이동일 인천시 주민자치아카데미센터장, ▴이필구 안산시 마을만들기 지원센터장, ▴이호 더 이음 대표, ▴윤진수 인천시 중구 동인천동 주민자치위원장, ▴이승원 인천시 연수구 송도2동 주민자치회 간사가 참석하여 열띤 토론을 펼쳤다.	더 이음	이왕기	0
여론조사 회사인 리얼미터가 교통방송(TB) 의뢰로 전국 18세 이상 유권자 1천518명을 대상으로 실시하 3월 4주차(23∼25일) 여론조사에서 긍정평가가 지난 주와 비교해 3.2%포인트 오른 52.5%(매우 잘함 33.3%, 잘하는 편 19.3%)를 기록했다.	교통방송	TBS	6
김일성은 1994년 당시 대한민의 대통령인 김영삼과 만나 대담하기로 약속했으나, 그의 갑작스러운 사망으로 결국 최초의 남북정상회담은 이때에 성취되지 못하였다.	김영삼	대한민국	7
결국 골든도 미국 금융위기 여파로 미 진출 데뷔 프로젝트가 무산됐고, 따라서 JYP 미국지사는 미국에서 철수하게 됐는데 골든은 미국에 남아 더 배울 것이 있다고 생각했고 골든 혼자 남아서 혼자 음악 연습을 해나가는 동시에 학업에 매진했다.	JYP	미국	0
중파방송 수신기로 일의 소니(SONY)와 중국의 텍선(Tecsun)에서 내놓은 제품이 대체로 우수하다는 평가를 얻고 있으며, 특히 단파수신기의 성능이 좋은 제품은 중파방송의 수신 성능도 좋은 경우가 많다.	소니	일본	9
'맛있는 녀석들'에 할리우드 스타 메간폭스(MeganFox33)가 출연한다.	메간 폭스	Megan Fox	24
곡성군(군수 유근기)이 1년 민선 7기 조직 개편을 단행한 이후 업무 효율성과 효과성이 개선된 것으로 자체 진단 결과 드러났다.	곡성군	1년 전	0
또한, 1960년 전라북도 남원 금지중학교를 졸업하여 그 해에 마산상업고등학로 입학을 한지 얼마 안되 시위에 참가했던 학생 김주열의 시신이 4월 11일 아침 왼쪽 눈에 최루탄이 박힌 채 마산 앞바다에 떠오른 것이 발견되면서 시위는 더욱 격화되었고, 이후 전국적으로 시위가 확산되어 4·19 혁명을 촉발하기에 이르렀다.	김주열	마산상업고등학교	39
메탈리의 제임스헷필드는 노래를 불러야 하기 때문에 리듬 기타리스트이고, 코러스 보컬인 커크 해밋이 리드 기타를 담당한다.	제임스 헷필드	메탈리카	4
일부 연구자들은 서유럽 여러 나라에서 이 국가를 초기 국호인 루스 차르국이나 후기 국호인 러시아 차르국 대신 모스크바차르국이라고 불리게 된 것은 라이벌 관계에 있던 폴란드-리투아니아 연방의 정치적 이해 관계가 원인이라고 지적이 있었다.	러시아 차르국	모스크바	6
이병창 농업기술센 소장은 “담양의 뛰어난 청년농업인이 전남을 넘어 전국적으로 인정받을 수 있도록 많은 참여를 바란다”며 “군에서도 청년농업인이 안정적으로 적응하고 뛰어난 농업경쟁력을 확보할 수 있도록 최선을 다하겠다”고 말했다.	이병창	농업기술센터	4
교토시교통 지하철 도자이 선 개통 전에는 게이한전기철도의 단독 지상역으로 미사사기, 히노오카의 두 역이 존재하였고, 현재의 미사사기 역은 두 역을 통합한 역이다.	게이한 전기철도	교토 시 교통국	0
최재호 연구원은 “올는 자회사 실적 개선 및 광고 매출에서 호조세를 보일 것”이라며 “특히 톡비즈보드의 경우, 카카오톡 기반 월간 활성 이용자 4500만명을 대상으로 한 국내 유일의 광고 상품으로 광고주 수요가 많이 증가했다”고 밝혔다.	최재호	올해	0
함평군 농업기술센터 관계자 “실제 사용자들이 축산용 악취저감미생물에 대한 효과를 인정한 만큼 더 많은 수요가 예상된다”며, “더 많은 농가가 사용할 수 있도록 공급량을 최대한 확보해 축사 인근 악취 민원을 적극 해결해 나가겠다”고 말했다.	함평군 농업기술센터	관계자	10
김 위원장은 특히 친서에서 한반를 둘러싼 정세에 대해 진솔한 소회와 입장도 밝혔다고 윤 수석이 전했다.	윤	한반도	0
"정은경 중앙방역대책본부장은 21 질병관리본부에서 열린 브리핑에서 ""현재 국내 코로나19 상황은 단일 노출로 인한 집단발병의 규모가 큰 편""이라며 이같이 말했다."	정은경	21일	0
이어 당시 장로에서는 송창근, 김재준, 채필근, 한경직 목사도 이에 찬동하여 번역에 동참하여 번역본이 나왔다.	한경직	장로교	4
최근엔 애플, 마이크로소프트(MS) 등 유수의 글로벌 기업을 제치고 미과 영국에서 소비자들과 가장 ‘연결된(connected)’ 브랜드 '톱(TOP) 10'에 이름을 올려 화제를 모았다.	MS	미국	0
20대 남성 A(26)씨가 아버지 치료비를 위해 B(3)씨가 모아둔 돈을 훔쳐 인터넷 방송 BJ에게 '별풍선'으로 쏜 사실이 알려졌다.	A	30	0
대한민의 선거관리위원회는 1948년 국회의 산하기관으로 설치되었다가 1960년 제2공화국의 중앙선거위원회를 시작으로 행정부로부터 분리된 헌법기관이 되었는데, 이는 4·19 혁명을 촉발시킨 이승만 정부의 3·15 부정선거 때문이었다.	중앙선	대한민국	15
유럽축구연맹(UEFA) 스웨덴의 3-0 몰수승을 선언하고 포울센에게 A매치 3경기 출장 정지 처분을 내리는 한편 덴마크 축구 협회에게는 벌금 부과와 함께 홈 경기로 치러지는 예선 4경기를 코펜하겐에서 멀리 떨어진 지역에서 치르도록 하는 내용의 중징계를 내렸다.	유럽 축구 연맹	UEFA	6
